organisationID,shortName,ISTAT_code,NUTS3,region_code,region,lon,lat
915869539,NA,015146,ITC4C,3,Lombardia,45.4751524,9.1967459
901551369,Springa S.r.l.,015146,ITC4C,3,Lombardia,45.5052042,9.1637191
997997208,AUX,015146,ITC4C,3,Lombardia,45.3913482,8.9159856
997807767,BRACCO,015146,ITC4C,3,Lombardia,45.4857404,9.2463296
894562422,NA,015146,ITC4C,3,Lombardia,45.23337515,7.219837158638304
894586187,NA,015146,ITC4C,3,Lombardia,45.489355950000004,9.25371163050615
911912424,Genny,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
952891529,SOFTLINE,015146,ITC4C,3,Lombardia,45.4814977,9.2344294
917458981,NEOSURANCE,015146,ITC4C,3,Lombardia,45.4646083,9.1936225
952815190,IDN,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
897860713,IMECON,015146,ITC4C,3,Lombardia,45.4758516,9.1670304
917825641,EDAMB,015146,ITC4C,3,Lombardia,45.4890021,9.2148727
907707668,DEC,015146,ITC4C,3,Lombardia,45.60084215807244,8.921553757849269
893750435,NA,015146,ITC4C,3,Lombardia,45.4368952,9.2091928
911455845,Techrain,015146,ITC4C,3,Lombardia,45.4999659,9.1965393
911702516,ITAKA SRL,015146,ITC4C,3,Lombardia,45.43897685,10.993802437972391
916905693,THINGK,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
907438881,NA,015146,ITC4C,3,Lombardia,45.577298299999995,8.931073881895792
999879881,POLIMI,015146,ITC4C,3,Lombardia,45.4791336,9.2278807
937689883,Tensive Srl,015146,ITC4C,3,Lombardia,45.4905208,9.198724
937602971,AON,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
919120785,kolzer,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
900565267,MIRAITEK,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
925653541,Inventia Srl,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
997153405,AVANZI,015146,ITC4C,3,Lombardia,45.5236903,9.2860972
919291505,BTO,015146,ITC4C,3,Lombardia,45.4631727,9.1859906
955037848,B&B,015146,ITC4C,3,Lombardia,45.4656374,9.1998547
950337907,ASFIMET SRL,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
999718570,ABACUS,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
999838850,UB,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
916265590,PF,015146,ITC4C,3,Lombardia,45.4342875,10.600251
911866640,BiomimX,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
912103805,Plume,015146,ITC4C,3,Lombardia,45.4287024,9.2553674
952482577,EFTA,015146,ITC4C,3,Lombardia,45.45190715,9.25007316406486
965174251,TET,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
918990708,SIGMA TAU,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
891341925,AREU,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
896295812,INTELLERA CONSULTING,015146,ITC4C,3,Lombardia,45.4783744,9.1553606
950473901,AIRU,015146,ITC4C,3,Lombardia,45.4857301,9.205987
997168634,TRT,015146,ITC4C,3,Lombardia,45.4410617,9.198409
927245117,E-NOVIA,015146,ITC4C,3,Lombardia,45.4253785,9.2313692
909784438,One Team Srl,015146,ITC4C,3,Lombardia,45.4559352,9.1481273
983090442,mEDRA,015146,ITC4C,3,Lombardia,45.4544068,9.1985477
942278662,SKYTECH,015146,ITC4C,3,Lombardia,45.4416121,9.1211352
934739143,NA,015146,ITC4C,3,Lombardia,45.49557455,9.136474759605598
949218333,ANTARES SCARL,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
961534423,Clonit,015146,ITC4C,3,Lombardia,45.4336402,9.239073
894642835,NA,015146,ITC4C,3,Lombardia,45.523658850000004,9.217585726571212
996850668,IRS,015146,ITC4C,3,Lombardia,45.5615562,9.0840979
909048887,APL,015146,ITC4C,3,Lombardia,45.47691125,9.182951252325402
950568476,UNIONCAMERE LOMBARDIA,015146,ITC4C,3,Lombardia,45.4906193,9.1965711
891375584,PIONIRS,015146,ITC4C,3,Lombardia,45.4890231,9.1974349
904152036,ISAAC S.R.L.,015146,ITC4C,3,Lombardia,45.4489824,9.1703552
892871615,BTS,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
893851121,NA,015146,ITC4C,3,Lombardia,45.4674422,9.2269927
918215678,SIGLABILE IMQ,015146,ITC4C,3,Lombardia,45.44800755,9.24999397436748
947961407,AEIT-CORIFI,015146,ITC4C,3,Lombardia,45.4836612,9.2066611
901458055,Movieday,015146,ITC4C,3,Lombardia,45.4757944,9.2087701
952261029,NA,015146,ITC4C,3,Lombardia,45.4572117,8.8893867
918737732,Delvecchio snc,015146,ITC4C,3,Lombardia,45.3708693,9.197296
908884763,ERM ITALIA,015146,ITC4C,3,Lombardia,45.490616,9.256928525485566
999485964,IRCCS CA' GRANDA,015146,ITC4C,3,Lombardia,45.4619157,9.1975551
949941662,NA,015146,ITC4C,3,Lombardia,45.4861442,9.2264517
914631625,E2I,015146,ITC4C,3,Lombardia,45.4676324,9.1801588
999930806,"CAMERA DI COMMERCIO, INDUSTRIA, ARTIGIANATO E AGRICOLTURA DI MILANO",015146,ITC4C,3,Lombardia,45.4653175,9.1828441
938166638,TESTORI AERO SUPPLY SRL,015146,ITC4C,3,Lombardia,45.4704335,9.167998
953675192,MCI,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
946473233,MITO Technology,015146,ITC4C,3,Lombardia,45.4062553,9.0442685
957049919,ABB,015146,ITC4C,3,Lombardia,45.4824754,9.2013986
926519363,JP,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
894283935,NA,015146,ITC4C,3,Lombardia,45.46581,9.1681713
897772152,NA,015146,ITC4C,3,Lombardia,45.4953455,9.178901
959562413,ISICO,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
941819561,3RDPLACE,015146,ITC4C,3,Lombardia,45.4572415,9.169229
948908321,SUBWAY LETTERATURA,015146,ITC4C,3,Lombardia,45.4684808,9.1760334
918692142,Aegidea SRL,015146,ITC4C,3,Lombardia,45.4778993,9.2149595
899894706,OFFICINE INNOVAZIONE,015146,ITC4C,3,Lombardia,45.4525348,9.1657467
925306669,FANNABEE,015146,ITC4C,3,Lombardia,45.4973191,9.2212993
917174286,INWIT,015146,ITC4C,3,Lombardia,45.4545457,9.2073739
950389511,AiCARR,015146,ITC4C,3,Lombardia,45.4801305,9.1897851
915568354,FEDERAZIONE ALZHEIMER ITALIA,015146,ITC4C,3,Lombardia,39.7980823,18.3530335
900870429,Promos Italia,015146,ITC4C,3,Lombardia,45.465473700000004,9.182875225514088
892366730,BioC-CheM,015146,ITC4C,3,Lombardia,45.5148526,9.2122145
958622095,AMAT,015146,ITC4C,3,Lombardia,45.4857563,9.2406982
909687729,Sigma Experience,015146,ITC4C,3,Lombardia,45.4532488,9.1893188
999685784,CFc,015146,ITC4C,3,Lombardia,45.4816996,9.1659316
949686358,MCR,015146,ITC4C,3,Lombardia,45.4672505,9.1693757
924307666,TANAZA S.P.A.,015146,ITC4C,3,Lombardia,45.4815028,9.189883
899156245,NA,015146,ITC4C,3,Lombardia,45.5627583,9.027193003200328
998831990,TRE,015146,ITC4C,3,Lombardia,45.4498612,9.1672339
962112446,TENOVA,015146,ITC4C,3,Lombardia,45.4414852,9.099155166800813
924420283,EUROCLONE DIAGNOSTICA,015146,ITC4C,3,Lombardia,45.4380269,9.1714135
917700220,MODIS,015146,ITC4C,3,Lombardia,45.4919768,9.2344261
953624170,CAI,015146,ITC4C,3,Lombardia,45.0883516,7.700602
918164559,C&T,015146,ITC4C,3,Lombardia,45.4630775,9.1766735
896654809,SFERA,015146,ITC4C,3,Lombardia,45.4683039,9.2122806
938936042,Fondazione CDEC onlus,015146,ITC4C,3,Lombardia,45.4880206,9.208238258056117
998748473,MARBO,015146,ITC4C,3,Lombardia,45.4773434,9.1940371
915750035,H&D,015146,ITC4C,3,Lombardia,45.4784153,9.2065824
913724384,LA COMANDA,015146,ITC4C,3,Lombardia,45.4783436,9.2147952
956120465,SDG CONSULTING ITALIA SPA,015146,ITC4C,3,Lombardia,45.4756488,9.1955651
913383720,Fondazione TOGETHER TO GO Onlus,015146,ITC4C,3,Lombardia,45.436895,9.1680126
908107502,SIA,015146,ITC4C,3,Lombardia,45.5206825,9.210840887582563
937396458,DASSAULT SYSTEMES ITALIA SRL,015146,ITC4C,3,Lombardia,45.5120433,9.2112965
996490701,FASTWEB,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
925826880,Mapei,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
909527776,FYD,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
920096702,GARAGERASMUS,015146,ITC4C,3,Lombardia,45.4527771,9.2035067
997361664,SEMM EUROPEAN SCHOOL OF MOLECULAR MEDICINE,015146,ITC4C,3,Lombardia,45.543817,8.8421373
920200589,LAND Italia,015146,ITC4C,3,Lombardia,45.8194765,8.8325971
947545762,Hug Engineering Italia,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
917849018,IDS-Geo,015146,ITC4C,3,Lombardia,43.654935,10.4363617
897516460,NA,015146,ITC4C,3,Lombardia,45.098347450000006,7.693085415330113
949804213,FINCONS S.P.A.,015146,ITC4C,3,Lombardia,45.477699200000004,8.8875384
920670360,A&S,015146,ITC4C,3,Lombardia,45.4823872,9.2013124
898307980,NA,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
948168017,Voice Systems,015146,ITC4C,3,Lombardia,45.4797745,9.1621202
999908496,TIM,015146,ITC4C,3,Lombardia,45.4651706,9.1843887
914997412,RIMOND SRL,015146,ITC4C,3,Lombardia,45.4659739,9.1820599
917570725,coMwork,015146,ITC4C,3,Lombardia,45.485087,9.2005025
915445940,IT HUB,015146,ITC4C,3,Lombardia,45.4675737,9.1831431
917922350,Smurfit Kappa,015146,ITC4C,3,Lombardia,45.4671042,9.1744267
949744655,TW - TEAMWARE SRL,015146,ITC4C,3,Lombardia,45.5166845,9.2294734
949914793,SAPICI,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
951655167,GESP,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
901311585,MD,015146,ITC4C,3,Lombardia,45.4519495,9.162811298669112
997184833,EPS,015146,ITC4C,3,Lombardia,45.4675725,9.2066158
915227108,MOTOAIRBAG,015146,ITC4C,3,Lombardia,45.4750158,9.1916095
950138475,GFK,015146,ITC4C,3,Lombardia,45.4511645,9.161224
913398561,ENGIE EPS,015146,ITC4C,3,Lombardia,45.4450954,9.223565618869142
999854467,UNISR,015146,ITC4C,3,Lombardia,45.5090759,9.2669454000000009
922348363,SPRING – SUSTAINABLE PROCESSES AND RESOURCES FOR INNOVATION AND NATIONAL GROWTH,015146,ITC4C,3,Lombardia,45.4519495,9.162811298669112
908675631,GFM-NET,015146,ITC4C,3,Lombardia,45.4417989,9.1738061
999935947,SACCO,015146,ITC4C,3,Lombardia,45.4666453,9.1847704
920017744,Blumine srl,015146,ITC4C,3,Lombardia,45.4871963,9.2030012
999923531,UNIMIB,015146,ITC4C,3,Lombardia,45.5181372,9.21432300701248
921308717,CIMA1915 S.R.L.,015146,ITC4C,3,Lombardia,45.4526004,9.2021079
924528050,DERMOCHIMICA,015146,ITC4C,3,Lombardia,45.4786851,9.1969409
920454244,SPIN 360 SRL,015146,ITC4C,3,Lombardia,45.4676381,9.1765622
914392229,ITALKEM,015146,ITC4C,3,Lombardia,45.479588,9.2019635
999915771,UCSC,015146,ITC4C,3,Lombardia,45.4667971,9.1904984
960872495,ITB,015146,ITC4C,3,Lombardia,45.3138959,9.503263
913860669,Air Srl,015146,ITC4C,3,Lombardia,45.4803875,9.1989004
949716234,DOCOMO DIGITAL,015146,ITC4C,3,Lombardia,45.4552174,9.1871607
960710311,ORI,015146,ITC4C,3,Lombardia,45.5278021,9.0424574
923311476,SAS,015146,ITC4C,3,Lombardia,45.520249899999996,9.078988011685201
925456631,MW FLY srl,015146,ITC4C,3,Lombardia,45.4549884,9.393076283199758
920740200,BLUBRAKE SRL,015146,ITC4C,3,Lombardia,45.4336402,9.239073
926735867,KONG - S.P.A.,097052,ITC43,3,Lombardia,45.770781,9.454647
916661738,WIRELESS SENSOR,108033,ITC4D,3,Lombardia,45.5834418,9.2735257
935083881,RI-LAVO SRL,108033,ITC4D,3,Lombardia,45.5837634,9.2795061
901549817,INTRA s.r.l.,108033,ITC4D,3,Lombardia,45.5841134,9.2775849
941677262,IBT SOLUTIONS SRL,108033,ITC4D,3,Lombardia,45.5818809,9.2503011
916301868,LA MERIDIANA,108033,ITC4D,3,Lombardia,45.5999808,9.1228218
909653100,COMITATO MARIA LETIZIA VERGA ONLUS,108033,ITC4D,3,Lombardia,45.602153900000005,9.26036013169837
986110052,MBBM,108033,ITC4D,3,Lombardia,45.686858,9.2083038
950309583,comftech,108033,ITC4D,3,Lombardia,45.5792107,9.2756921
973689784,NA,108033,ITC4D,3,Lombardia,45.5850115,9.2779924
947511327,GALKEM,108033,ITC4D,3,Lombardia,45.5779245,9.272899869110855
968733860,FT,108033,ITC4D,3,Lombardia,45.686858,9.2083038
971376431,FONDERIA MASPERO SRL,108033,ITC4D,3,Lombardia,45.5788075,9.3140953
930224472,LORD ITALIA,020036,ITC4B,3,Lombardia,45.3771844,10.6365449
929804365,FIBERTECH,012106,ITC41,3,Lombardia,45.7292698,8.7291888
931768324,IMA,018102,ITC48,3,Lombardia,45.2479221,8.7363846
989695754,NMS,015154,ITC4C,3,Lombardia,45.6488651,12.2688898
929513753,ACCELERA,015154,ITC4C,3,Lombardia,45.4667971,9.1904984
940572044,UeC,013163,ITC42,3,Lombardia,45.697091099999994,9.120477298900992
952735456,KnowlEdge Srl,012108,ITC41,3,Lombardia,45.636536,8.8893957
937659910,OTOMEC SRL,097059,ITC43,3,Lombardia,45.7821277,9.4302804
939108411,ML ENGRAVING SRL,016149,ITC46,3,Lombardia,45.891589,10.010757
888894455,NA,016150,ITC46,3,Lombardia,45.670959249999996,9.698763470149192
899812159,Roncoroni Spa,013170,ITC42,3,Lombardia,45.777379,9.181741
919729072,NA,013170,ITC42,3,Lombardia,42.6384261,12.674297
934809565,La Coro Impianti S.r.l.,017127,ITC47,3,Lombardia,45.5538309,10.0917877
952123386,Cittadini spa,017130,ITC47,3,Lombardia,45.5891866,10.076411
901995532,RED OF VIEW,019067,ITC4A,3,Lombardia,43.7300515,13.1069765
930029211,Ascoel,019067,ITC4A,3,Lombardia,45.407073,9.553456
922848980,SCAME PARRE,016158,ITC46,3,Lombardia,40.96556255,14.681142553511792
952267431,JUL,018110,ITC48,3,Lombardia,45.1964632,9.1525098
999582285,IRCCS OSM,018110,ITC48,3,Lombardia,45.1961345,9.1489552
947623944,MTB,018110,ITC48,3,Lombardia,45.1860043,9.1546375
916678616,ICS MAUGERI SPA,018110,ITC48,3,Lombardia,42.6384261,12.674297
910591963,TEDDY,018110,ITC48,3,Lombardia,45.1837953,9.158772
912907450,RED,018110,ITC48,3,Lombardia,45.1855227,9.1508038
912678627,TIPA,018110,ITC48,3,Lombardia,45.2036098,9.1742983
927614978,ENGINEERING CONSULTING AND DESIGN,018110,ITC48,3,Lombardia,45.1860043,9.1546375
973984373,PLASMORE SRL,018110,ITC48,3,Lombardia,45.7978381,8.5719074
997963355,IUSS,018110,ITC48,3,Lombardia,45.1713634,9.1445293
985198446,SIART,018110,ITC48,3,Lombardia,45.2521083,8.743172468183838
952850110,R2M,018110,ITC48,3,Lombardia,45.1963688,9.1525588
952849140,BIOMERIS,018110,ITC48,3,Lombardia,45.2020961,9.1344913
999844476,EUCENTRE,018110,ITC48,3,Lombardia,45.1860043,9.1546375
909069645,GEM,018110,ITC48,3,Lombardia,45.2020961,9.1344913
998528089,CNAO,018110,ITC48,3,Lombardia,45.2000256,9.1443398
936388143,FACILITYLIVE OPCO,018110,ITC48,3,Lombardia,45.1964632,9.1525098
906254511,NA,018110,ITC48,3,Lombardia,45.1964632,9.1525098
999893752,UNIPV,018110,ITC48,3,Lombardia,45.1866632,9.154892
999652901,FMPV,018110,ITC48,3,Lombardia,45.202623,9.1410715
939076013,DS4,016160,ITC46,3,Lombardia,45.6971119,9.7223474
999635538,WHIRLPOOL EMEA SPA,015170,ITC4C,3,Lombardia,45.50743895,9.0926668721299
917762494,PER SPA,015171,ITC4C,3,Lombardia,45.4325194,9.2891633
936763048,CHEM SPEC,015171,ITC4C,3,Lombardia,45.4310304,9.3109026
907497760,Grass-Fed Italia,016164,ITC46,3,Lombardia,45.9897167,9.6837979
932462747,HUNIMED,015173,ITC4C,3,Lombardia,45.3832366,9.1541309
917320077,NA,015175,ITC4C,3,Lombardia,45.5052484,9.328307076137522
942565588,ROMAGNANI STAMPI SRL,015175,ITC4C,3,Lombardia,45.4952707,9.3148528
936266990,CORN VALLEY,020041,ITC4B,3,Lombardia,45.2273091,10.5345083
938038307,LA SANFERMESE,020041,ITC4B,3,Lombardia,45.2273091,10.5345083
951007207,SXT Srl,015176,ITC4C,3,Lombardia,45.5373049,8.991417
912701519,PCA,015176,ITC4C,3,Lombardia,45.544211,8.9954753
998265025,MEDEA,013188,ITC42,3,Lombardia,45.8285001,9.2224
933841020,NA,016168,ITC46,3,Lombardia,45.441133,12.32273801425604
907554893,PARA' SPA,016172,ITC46,3,Lombardia,45.5731624,9.5688035
904452639,NA,020045,ITC4B,3,Lombardia,45.2227208,10.797775
938164892,SOLARIS,020045,ITC4B,3,Lombardia,45.1925255,10.7552206814332
922265913,UFI,020045,ITC4B,3,Lombardia,45.1979904,10.7684041
952108351,WIND,015182,ITC4C,3,Lombardia,45.4232153,9.0644759
998169965,REL,015182,ITC4C,3,Lombardia,45.5352907,9.037812
951332157,CCDP,019083,ITC4A,3,Lombardia,45.027972,10.469783
938121630,Xeos.it,017165,ITC47,3,Lombardia,45.5352142,10.1556289
888893594,NA,017165,ITC47,3,Lombardia,42.6384261,12.674297
916563574,K-FLEX,108055,ITC4D,3,Lombardia,45.6016186,9.4662866
896224614,MET Snc,020053,ITC4B,3,Lombardia,42.6384261,12.674297
893996233,NA,020053,ITC4B,3,Lombardia,45.2657803,10.767527
952145793,Gaser,015189,ITC4C,3,Lombardia,41.655241,12.4264939
999785015,ICH,015189,ITC4C,3,Lombardia,45.3832366,9.1541309
916538742,SIDAC CNC,012118,ITC41,3,Lombardia,45.6385486,8.794545
899898974,CERVED,015192,ITC4C,3,Lombardia,45.4369283,9.1647249
996409803,NA,015192,ITC4C,3,Lombardia,45.4196291,9.2697675
905331265,SNAM S.P.A.,015192,ITC4C,3,Lombardia,45.41807,9.27165
916329610,TECNO IN SPA,015192,ITC4C,3,Lombardia,45.41807,9.27165
973493844,ICMA,015194,ITC4C,3,Lombardia,42.6384261,12.674297
938517584,PROPHOS,019090,ITC4A,3,Lombardia,45.0668497,10.3733295
952122901,Technochimica,015195,ITC4C,3,Lombardia,45.400017,9.2489745
948257063,"NAICONS SRL",012119,ITC41,3,Lombardia,45.627873,9.034641
996487985,BIE,015204,ITC4C,3,Lombardia,45.491469,8.968742
986590687,SEA,015205,ITC4C,3,Lombardia,45.4667971,9.1904984
991479196,IBM Italia,015205,ITC4C,3,Lombardia,45.4650278,9.2831274
894283547,NA,015205,ITC4C,3,Lombardia,45.4888147,9.2917938
957293486,CSI,015206,ITC4C,3,Lombardia,45.5727959,9.1364983
991661556,ALCEA SPA,015206,ITC4C,3,Lombardia,45.5753499,9.1308422
925463130,APPLIX EDUC SRL,108039,ITC4D,3,Lombardia,45.6497519,9.2231529
926251740,ISMGEO SRL,016198,ITC46,3,Lombardia,45.6845152,9.7183764
900115575,REEPACK,016198,ITC46,3,Lombardia,42.6384261,12.674297
900239250,EVOGY,016198,ITC46,3,Lombardia,45.67067635,9.752091034464236
916662320,Cover Sistemi,017178,ITC47,3,Lombardia,45.570284,10.366071
911731325,VH Technology,012120,ITC41,3,Lombardia,44.4626314,11.7259157
921325110,Parco Nord Milano,015209,ITC4C,3,Lombardia,45.5335484,9.2171642
937370850,NA,015209,ITC4C,3,Lombardia,45.534304,9.2367322
940529170,LSI LASTEM Srl,015210,ITC4C,3,Lombardia,42.6384261,12.674297
999591500,ITL,015211,ITC4C,3,Lombardia,45.4803094,9.0553555
923254052,NA,108040,ITC4D,3,Lombardia,45.6473385,9.1385068
926949267,SEVESO,108040,ITC4D,3,Lombardia,45.6473385,9.1385068
907381360,delta interior,097075,ITC43,3,Lombardia,42.6384261,12.674297
924421059,CO STAMP SRL,097075,ITC43,3,Lombardia,45.77268,9.322144
913602067,Elementi,015213,ITC4C,3,Lombardia,42.6384261,12.674297
937894068,CIBITEX,012122,ITC41,3,Lombardia,45.651473,8.885337
943773141,NSYS,012123,ITC41,3,Lombardia,45.6748388,8.7077694
924390310,SM,012123,ITC41,3,Lombardia,45.68918005,8.7162958259208
963864363,SE_SPA,016207,ITC46,3,Lombardia,45.6463752,9.6626974
966984465,PETROCERAMICS SPA,016207,ITC46,3,Lombardia,45.6571306,9.649908
938472285,FARINA PRESSE SRL,097078,ITC43,3,Lombardia,45.816781,9.311543
896284657,NA,017186,ITC47,3,Lombardia,45.5053097,10.1024645
930083240,ANTARES VISION,017188,ITC47,3,Lombardia,45.5239055,10.0797833
921572654,NA,016219,ITC46,3,Lombardia,45.5217245,9.5931485
934640591,GIMECO,015219,ITC4C,3,Lombardia,45.582777,9.486652
928483613,Air Clean,015220,ITC4C,3,Lombardia,45.4271302,9.0668729
928828254,Goppion SpA,015220,ITC4C,3,Lombardia,45.4199796,9.0614373
933583970,VORTICE,015222,ITC4C,3,Lombardia,42.6384261,12.674297
951965373,Aerea,013227,ITC42,3,Lombardia,42.6384261,12.674297
924716133,ADR,012130,ITC41,3,Lombardia,45.615273,9.00394
930507615,MOBIL TECH,108045,ITC4D,3,Lombardia,45.6002618,9.1731911
930104289,HYDRONIT SRL,108045,ITC4D,3,Lombardia,45.602865,9.171147
913228326,ALER VCMB,012133,ITC41,3,Lombardia,45.8988492,8.7070083
943155542,MATEX VARESE Srl,012133,ITC41,3,Lombardia,45.9913786,8.7224141
999855243,UNINS,012133,ITC41,3,Lombardia,45.8132682,8.828694
924171769,Cogo Bilance,012133,ITC41,3,Lombardia,45.7815197,8.6907307
993976073,LATI,012134,ITC41,3,Lombardia,45.775976,8.885835
902248896,NA,108047,ITC4D,3,Lombardia,45.73362975,9.262512661573547
999944774,SIA,012137,ITC41,3,Lombardia,45.754175,8.896735
905774264,NA,012138,ITC41,3,Lombardia,45.7248471,8.6940232
915170751,OR.P. Stampi,016235,ITC46,3,Lombardia,45.6843417,9.9622843
896127226,Fit2You,018177,ITC48,3,Lombardia,42.6384261,12.674297
934658051,ForEnergy,018177,ITC48,3,Lombardia,45.3123574,8.8597427
922088209,N.A.M.,018177,ITC48,3,Lombardia,45.3123574,8.8597427
986524339,BiCT,098060,ITC49,3,Lombardia,45.3138959,9.503263
984936158,GENPORT SRL - SPIN OFF DEL POLITECNICO DI MILANO,108050,ITC4D,3,Lombardia,42.6384261,12.674297
902604401,PLAN INTERNATIONAL ITALIA,108050,ITC4D,3,Lombardia,42.6384261,12.674297
906058377,Tecnalogic,108050,ITC4D,3,Lombardia,45.60100345,9.361014509296155
933967508,Cisco,108050,ITC4D,3,Lombardia,42.6384261,12.674297
891790744,NA,108050,ITC4D,3,Lombardia,45.6139627,9.37006
920603236,SONOLIS S.R.L.,108050,ITC4D,3,Lombardia,45.6011645,9.3612698
933428285,LASERPOINT,015242,ITC4C,3,Lombardia,45.5147955,9.2965625
897611714,HCL TECHNOLOGIES ITALY,015242,ITC4C,3,Lombardia,45.5163043,9.2934971
905493158,BUSINESS-E,015242,ITC4C,3,Lombardia,45.4667971,9.1904984
902374220,ECOSPRAY TECHNOLOGIES,018182,ITC48,3,Lombardia,44.9951296,9.0082122
952192838,PNR,018182,ITC48,3,Lombardia,45.0007975,8.9871123
921913900,BELLINI,016245,ITC46,3,Lombardia,42.6384261,12.674297
923545828,HOVAL,016245,ITC46,3,Lombardia,45.6394601,9.6841257
937445831,Arcese Trasporti,022006,ITH20,4,Trentino-Alto Adige/Südtirol,45.9088964,10.8785844
908834905,TESSILQUATTRO S.P.A.,022006,ITH20,4,Trentino-Alto Adige/Südtirol,40.907912,14.386233
920981633,DTSI,022006,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
907273205,AquafilITA,022006,ITH20,4,Trentino-Alto Adige/Südtirol,45.9180319,10.8860765
928447529,SASA,021008,ITH10,4,Trentino-Alto Adige/Südtirol,38.361231600000004,15.8531247
972051551,OKI,021008,ITH10,4,Trentino-Alto Adige/Südtirol,45.1913711,9.1858419
910975792,NA,021008,ITH10,4,Trentino-Alto Adige/Südtirol,44.8427042,8.5768652
902835164,NOI Techpark Südtirol / Alto Adige,021008,ITH10,4,Trentino-Alto Adige/Südtirol,45.5727417,8.0747876
897031751,NA,021008,ITH10,4,Trentino-Alto Adige/Südtirol,45.5727417,8.0747876
908816087,NA,021011,ITH10,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
899097463,Rothoblaas,021024,ITH10,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
986358566,Sant'Orsola,022139,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
966048415,EUROCOATING SPA,022139,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
913860863,TAMAAERNOVA,022230,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
999763675,EXPERT SYSTEM,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8894048,11.0324389
950667901,GBC ITALIA,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8915375,11.0384953
912053074,WindCity,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8838943,11.020332
934714796,NEVEXN,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8915375,11.0384953
955168313,DTTN,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8838943,11.020332
952717026,SET DISTRIBUZIONE,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8928692,11.0374234
928335591,Chino.io,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8864414,11.0386462
896986549,REBUILD,022161,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
950718244,TS,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8905931,11.0320638
937916572,HYPERTEC,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8908548,11.0285622
912806473,Needius s.r.l.,022161,ITH20,4,Trentino-Alto Adige/Südtirol,40.3670944,18.2123686
910577801,IS CLEAN AIR,022161,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
999786955,iCons,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.12231195,9.84495379107143
935189805,Lock&Charge,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8905931,11.0320638
921502232,PHYSIS,022161,ITH20,4,Trentino-Alto Adige/Südtirol,45.8915375,11.0384953
896032166,NA,022161,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
951868664,SHS srl,022161,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
971394376,DE,022161,ITH20,4,Trentino-Alto Adige/Südtirol,42.6384261,12.674297
905209821,NA,022183,ITH20,4,Trentino-Alto Adige/Südtirol,41.9001522,12.4748827
940811149,INTERNATIONAL COOPERATION CENTRE,022205,ITH20,4,Trentino-Alto Adige/Südtirol,45.0505578,7.5349582
905838478,NA,022205,ITH20,4,Trentino-Alto Adige/Südtirol,45.8905196,11.0438315
